job_id,job_title,company,location,experience_level,company_size,remote_type,salary_inr,salary_usd,primary_skill,skills,month,year,demand_score
JOB03552,Data Analyst,Microsoft,Delhi,Senior Level,Startup (1-50),Remote,1682606,20272,SQL,"Excel, Power BI, Tableau",Mar,2025,50.7
JOB03553,AI Engineer,Flipkart,Austin,Mid Level,Enterprise (5000+),On-site,1262407,15209,Python,"NLP, Python, Deep Learning",Mar,2023,83.5
JOB03554,Quantitative Analyst,PhonePe,Toronto,Mid Level,Small (51-200),Hybrid,1652080,19904,Python,"Python, Finance, Optimization",Oct,2024,91.2
JOB03555,MLOps Engineer,Amazon,Mumbai,Director,Medium (201-1000),On-site,3257947,39252,Python,"Docker, MLflow, Kubernetes",Nov,2024,60.7
JOB03556,Computer Vision Engineer,Cognizant,San Francisco,Senior Level,Medium (201-1000),Remote,2189347,26377,Python,"PyTorch, OpenCV, Python",Jan,2023,83.8
JOB03557,Research Scientist,PhonePe,Toronto,Mid Level,Enterprise (5000+),Hybrid,1315297,15846,Python,"Research, Statistics, Python",Oct,2023,73.1
JOB03558,Business Intelligence Analyst,Intel,Mumbai,Senior Level,Enterprise (5000+),Remote,2240615,26995,SQL,"SQL, Python, Tableau",Sep,2023,75.0
JOB03559,Data Scientist,Accenture,Toronto,Senior Level,Large (1001-5000),Remote,2162667,26056,Python,"TensorFlow, Machine Learning, Statistics",Aug,2024,88.3
JOB03560,Data Science Manager,Meta,Pune,Director,Enterprise (5000+),Remote,3623028,43650,Python,"SQL, Strategy, Leadership",Oct,2023,89.4
JOB03561,AI Engineer,IBM,Chennai,Entry Level,Medium (201-1000),Hybrid,620950,7481,Python,"Python, NLP, Machine Learning",Jun,2023,74.0
JOB03562,Computer Vision Engineer,HCL,Chennai,Entry Level,Enterprise (5000+),On-site,531891,6408,Python,"OpenCV, PyTorch, YOLO",Jun,2025,66.7
JOB03563,Applied Scientist,Meesho,San Francisco,Lead,Startup (1-50),Hybrid,2148837,25889,Python,"Research, AWS, Python",Dec,2024,84.0
JOB03564,AI Engineer,Zomato,Toronto,Senior Level,Small (51-200),Hybrid,2594215,31255,Python,"Deep Learning, Cloud, NLP",Jul,2023,89.7
JOB03565,Data Science Manager,Spotify,Pune,Director,Enterprise (5000+),On-site,5146910,62010,Python,"Strategy, Python, Machine Learning",Dec,2024,55.5
JOB03566,MLOps Engineer,Infosys,Delhi,Senior Level,Startup (1-50),Hybrid,2217048,26711,Python,"Docker, CI/CD, Kubernetes",Nov,2024,92.4
JOB03567,Machine Learning Engineer,Accenture,Singapore,Senior Level,Large (1001-5000),Remote,2275594,27416,Python,"Deep Learning, Python, PyTorch",Jun,2024,70.3
JOB03568,Data Science Manager,Apple,San Francisco,Director,Startup (1-50),On-site,5225164,62953,Python,"Leadership, Machine Learning, SQL",Sep,2023,65.9
JOB03569,Data Scientist,Meta,Chicago,Mid Level,Large (1001-5000),Remote,1240381,14944,Python,"Statistics, TensorFlow, Machine Learning",Sep,2024,59.9
JOB03570,Data Engineer,Paytm,Pune,Mid Level,Enterprise (5000+),Remote,1362723,16418,Python,"Spark, AWS, SQL",Jun,2025,52.6
JOB03571,Machine Learning Engineer,Spotify,Sydney,Senior Level,Medium (201-1000),Hybrid,2101830,25323,Python,"Machine Learning, Python, Deep Learning",Nov,2025,59.9
JOB03572,Data Analyst,Capgemini,Toronto,Senior Level,Small (51-200),On-site,2632954,31722,SQL,"Tableau, Python, Excel",Apr,2023,95.6
JOB03573,MLOps Engineer,HCL,Toronto,Lead,Enterprise (5000+),Hybrid,3353977,40409,Python,"Docker, CI/CD, Kubernetes",Dec,2024,73.0
JOB03574,Data Engineer,Salesforce,Seattle,Director,Medium (201-1000),Hybrid,4630985,55795,Python,"AWS, Python, Spark",Aug,2024,98.6
JOB03575,Data Engineer,OpenAI,Pune,Entry Level,Enterprise (5000+),Remote,485694,5851,Python,"SQL, AWS, Python",May,2025,75.0
JOB03576,Analytics Engineer,Tesla,Chennai,Entry Level,Large (1001-5000),On-site,625826,7540,SQL,"SQL, Python, dbt",Jul,2025,66.7
JOB03577,AI Engineer,NVIDIA,Chennai,Entry Level,Enterprise (5000+),Remote,525124,6326,Python,"Deep Learning, Python, NLP",Jul,2025,93.6
JOB03578,Business Intelligence Analyst,Cognizant,Bangalore,Lead,Small (51-200),Remote,2893624,34862,SQL,"Excel, Python, SQL",May,2023,66.0
JOB03579,AI Engineer,PhonePe,Austin,Director,Startup (1-50),Hybrid,3949621,47585,Python,"NLP, Python, Machine Learning",Dec,2025,90.6
JOB03580,MLOps Engineer,Paytm,Pune,Director,Large (1001-5000),Remote,3780291,45545,Python,"CI/CD, MLflow, Python",Apr,2023,91.7
JOB03581,NLP Engineer,IBM,Berlin,Director,Medium (201-1000),Hybrid,5934220,71496,Python,"BERT, SpaCy, Python",Jun,2025,83.6
JOB03582,MLOps Engineer,Paytm,San Francisco,Director,Small (51-200),On-site,5398653,65044,Python,"MLflow, Docker, Kubernetes",Jan,2023,79.3
JOB03583,Deep Learning Engineer,IBM,Toronto,Senior Level,Large (1001-5000),Hybrid,2833721,34141,Python,"Deep Learning, Python, CUDA",Dec,2025,59.9
JOB03584,Data Scientist,LinkedIn,Berlin,Director,Medium (201-1000),On-site,3674545,44271,Python,"SQL, Machine Learning, Statistics",Feb,2024,87.7
JOB03585,Data Engineer,Anthropic,Austin,Mid Level,Large (1001-5000),On-site,1212825,14612,Python,"Airflow, Spark, AWS",Sep,2025,54.0
JOB03586,Machine Learning Engineer,Intel,Seattle,Lead,Small (51-200),On-site,2579116,31073,Python,"Python, Machine Learning, PyTorch",Nov,2025,53.0
JOB03587,Analytics Engineer,Infosys,Singapore,Entry Level,Large (1001-5000),Remote,537387,6474,SQL,"dbt, Python, Airflow",Jun,2024,91.0
JOB03588,AI Engineer,Wipro,Bangalore,Entry Level,Medium (201-1000),On-site,517368,6233,Python,"NLP, Machine Learning, Python",Sep,2024,93.9
JOB03589,Business Intelligence Analyst,Infosys,Bangalore,Entry Level,Startup (1-50),Remote,711562,8573,SQL,"SQL, Excel, Power BI",Sep,2025,98.1
JOB03590,NLP Engineer,Anthropic,Chennai,Entry Level,Startup (1-50),Hybrid,564339,6799,Python,"SpaCy, Python, Transformers",Nov,2023,55.1
JOB03591,AI Engineer,Uber,San Francisco,Director,Medium (201-1000),On-site,5221156,62905,Python,"NLP, Machine Learning, Cloud",Sep,2025,63.6
JOB03592,Data Scientist,Flipkart,Sydney,Lead,Large (1001-5000),Hybrid,3489978,42047,Python,"Machine Learning, TensorFlow, Python",Sep,2024,71.1
JOB03593,Data Scientist,Oracle,Pune,Mid Level,Medium (201-1000),Hybrid,1614654,19453,Python,"Statistics, TensorFlow, Python",Nov,2025,72.6
JOB03594,Quantitative Analyst,Capgemini,Toronto,Entry Level,Startup (1-50),Hybrid,466850,5624,Python,"Python, R, Optimization",Oct,2025,82.4
JOB03595,Data Scientist,Tesla,Singapore,Senior Level,Startup (1-50),On-site,2615546,31512,Python,"Statistics, Machine Learning, Python",Aug,2023,82.2
JOB03596,Quantitative Analyst,Flipkart,Mumbai,Entry Level,Large (1001-5000),Hybrid,703179,8472,Python,"Statistics, Python, Finance",Jun,2025,77.6
JOB03597,Quantitative Analyst,Salesforce,Austin,Director,Small (51-200),Remote,3842969,46300,Python,"Python, R, Statistics",Oct,2025,97.0
JOB03598,Applied Scientist,Meta,London,Director,Startup (1-50),On-site,5179815,62407,Python,"AWS, Research, Python",Oct,2023,55.4
JOB03599,Computer Vision Engineer,Meesho,Bangalore,Lead,Enterprise (5000+),On-site,3361349,40498,Python,"PyTorch, OpenCV, YOLO",Apr,2023,97.3
JOB03600,Data Science Manager,Spotify,Sydney,Senior Level,Startup (1-50),Hybrid,2124932,25601,Python,"SQL, Python, Strategy",Oct,2025,93.5
JOB03601,AI Engineer,LinkedIn,New York,Mid Level,Startup (1-50),Hybrid,1051691,12670,Python,"Python, Machine Learning, NLP",Nov,2025,62.3
JOB03602,NLP Engineer,Anthropic,New York,Mid Level,Small (51-200),Remote,1070560,12898,Python,"NLP, BERT, Transformers",Sep,2024,69.3
JOB03603,AI Engineer,Zomato,Seattle,Mid Level,Enterprise (5000+),On-site,1568966,18903,Python,"Cloud, Python, NLP",May,2025,61.0
JOB03604,Data Scientist,Meesho,Seattle,Director,Large (1001-5000),On-site,4500460,54222,Python,"Machine Learning, TensorFlow, Statistics",Nov,2024,81.8
JOB03605,MLOps Engineer,Cognizant,Chicago,Senior Level,Startup (1-50),Hybrid,2458102,29615,Python,"Python, Kubernetes, MLflow",Dec,2024,51.4
JOB03606,Business Intelligence Analyst,Accenture,Pune,Entry Level,Enterprise (5000+),Remote,528819,6371,SQL,"SQL, Python, Power BI",Nov,2024,52.5
JOB03607,AI Engineer,Uber,Sydney,Senior Level,Medium (201-1000),On-site,1942648,23405,Python,"Python, NLP, Cloud",Sep,2023,73.7
JOB03608,AI Engineer,CRED,San Francisco,Entry Level,Startup (1-50),On-site,697378,8402,Python,"Cloud, Deep Learning, NLP",Oct,2024,69.4
JOB03609,Deep Learning Engineer,PhonePe,Sydney,Lead,Small (51-200),Hybrid,2552203,30749,Python,"PyTorch, Python, Deep Learning",Jun,2024,56.6
JOB03610,NLP Engineer,Tesla,Austin,Lead,Startup (1-50),Remote,3000697,36152,Python,"NLP, Python, Transformers",Nov,2024,55.2
JOB03611,Data Scientist,Zomato,San Francisco,Mid Level,Large (1001-5000),Remote,1206124,14531,Python,"TensorFlow, Statistics, Python",Sep,2023,65.0
JOB03612,Research Scientist,CRED,Delhi,Mid Level,Medium (201-1000),On-site,1220047,14699,Python,"Deep Learning, PyTorch, Research",Aug,2023,68.3
JOB03613,Analytics Engineer,IBM,Austin,Lead,Large (1001-5000),On-site,3114035,37518,SQL,"SQL, Snowflake, Airflow",Dec,2023,69.6
JOB03614,MLOps Engineer,Apple,Chicago,Entry Level,Large (1001-5000),Remote,635623,7658,Python,"Kubernetes, Docker, MLflow",May,2025,68.9
JOB03615,AI Engineer,Google,New York,Mid Level,Enterprise (5000+),Remote,1324714,15960,Python,"Cloud, Deep Learning, Python",Oct,2023,79.4
JOB03616,Data Analyst,Wipro,London,Lead,Startup (1-50),Remote,3552626,42802,SQL,"Excel, SQL, Tableau",May,2025,54.1
JOB03617,Research Scientist,OpenAI,Austin,Director,Large (1001-5000),On-site,3834582,46199,Python,"PyTorch, Research, Deep Learning",Aug,2024,92.6
JOB03618,Computer Vision Engineer,Microsoft,Seattle,Lead,Startup (1-50),On-site,3063605,36910,Python,"PyTorch, YOLO, Deep Learning",Oct,2025,53.3
JOB03619,AI Engineer,Intel,Chicago,Senior Level,Large (1001-5000),On-site,2594271,31256,Python,"NLP, Python, Cloud",Sep,2024,82.5
JOB03620,Quantitative Analyst,Uber,Chicago,Senior Level,Startup (1-50),Remote,2495233,30063,Python,"Optimization, Python, R",Aug,2024,89.7
JOB03621,Analytics Engineer,IBM,Singapore,Lead,Medium (201-1000),Remote,2541027,30614,SQL,"Snowflake, dbt, SQL",Sep,2024,94.0
JOB03622,MLOps Engineer,Infosys,Toronto,Director,Large (1001-5000),On-site,4737248,57075,Python,"CI/CD, Python, Docker",Nov,2025,65.7
JOB03623,Computer Vision Engineer,Airbnb,Singapore,Mid Level,Small (51-200),Remote,843919,10167,Python,"Deep Learning, YOLO, OpenCV",Jun,2023,98.8
JOB03624,Applied Scientist,Flipkart,Delhi,Lead,Large (1001-5000),Hybrid,3222528,38825,Python,"Machine Learning, Python, Research",Dec,2024,97.5
JOB03625,Data Science Manager,Cognizant,Chennai,Director,Startup (1-50),Hybrid,5780992,69650,Python,"Leadership, Machine Learning, Strategy",Nov,2025,96.8
JOB03626,Research Scientist,Anthropic,Berlin,Entry Level,Enterprise (5000+),Remote,514689,6201,Python,"Deep Learning, Statistics, Research",Jan,2025,59.5
JOB03627,Analytics Engineer,IBM,Seattle,Mid Level,Startup (1-50),Remote,1049821,12648,SQL,"Airflow, Python, dbt",Jun,2024,77.7
JOB03628,Computer Vision Engineer,Tesla,Delhi,Entry Level,Large (1001-5000),Hybrid,668762,8057,Python,"YOLO, Python, OpenCV",Aug,2025,86.7
JOB03629,Data Scientist,Paytm,Seattle,Entry Level,Startup (1-50),Hybrid,461147,5555,Python,"Python, Machine Learning, TensorFlow",Feb,2024,87.9
JOB03630,Machine Learning Engineer,TCS,Austin,Entry Level,Large (1001-5000),On-site,543052,6542,Python,"TensorFlow, Machine Learning, Deep Learning",Dec,2023,70.1
JOB03631,Analytics Engineer,Twitter,Chicago,Mid Level,Small (51-200),Hybrid,1307359,15751,SQL,"dbt, Python, Airflow",Oct,2024,98.7
JOB03632,Analytics Engineer,Airbnb,Pune,Lead,Enterprise (5000+),On-site,2895542,34886,SQL,"Airflow, Snowflake, Python",Nov,2024,59.6
JOB03633,NLP Engineer,Cognizant,Seattle,Lead,Medium (201-1000),Hybrid,3086734,37189,Python,"SpaCy, NLP, Transformers",Aug,2024,73.7
JOB03634,Machine Learning Engineer,Twitter,San Francisco,Entry Level,Medium (201-1000),Hybrid,666976,8035,Python,"PyTorch, Python, Machine Learning",Dec,2025,84.0
JOB03635,Computer Vision Engineer,Google,Chicago,Lead,Startup (1-50),On-site,3402342,40992,Python,"Python, PyTorch, OpenCV",May,2024,95.5
JOB03636,Analytics Engineer,Zomato,Hyderabad,Entry Level,Medium (201-1000),Hybrid,624013,7518,SQL,"SQL, Airflow, dbt",Dec,2023,55.9
JOB03637,Applied Scientist,Zomato,Berlin,Entry Level,Large (1001-5000),Remote,569478,6861,Python,"Statistics, Python, Machine Learning",Nov,2024,55.4
JOB03638,Data Analyst,IBM,Toronto,Lead,Enterprise (5000+),On-site,3377629,40694,SQL,"Excel, SQL, Python",Apr,2024,92.8
JOB03639,Quantitative Analyst,Amazon,Toronto,Senior Level,Small (51-200),On-site,2159168,26014,Python,"Statistics, R, Optimization",May,2025,76.8
JOB03640,Machine Learning Engineer,TCS,Toronto,Lead,Large (1001-5000),Remote,3419746,41201,Python,"Machine Learning, Deep Learning, PyTorch",Aug,2023,62.1
JOB03641,Machine Learning Engineer,Meesho,Mumbai,Lead,Small (51-200),Hybrid,2961472,35680,Python,"TensorFlow, Machine Learning, PyTorch",Jul,2024,70.5
JOB03642,Data Science Manager,LinkedIn,Toronto,Senior Level,Large (1001-5000),On-site,2139752,25780,Python,"Python, Leadership, Strategy",Dec,2025,80.4
JOB03643,NLP Engineer,CRED,London,Entry Level,Medium (201-1000),Remote,510903,6155,Python,"NLP, Transformers, Python",Feb,2023,84.4
JOB03644,Data Science Manager,Meta,Mumbai,Lead,Small (51-200),On-site,3183196,38351,Python,"Strategy, SQL, Leadership",Nov,2023,71.3
JOB03645,Business Intelligence Analyst,Salesforce,Chicago,Senior Level,Startup (1-50),Hybrid,1932369,23281,SQL,"Tableau, SQL, Power BI",Jun,2025,92.3
JOB03646,Research Scientist,Cognizant,Chicago,Senior Level,Small (51-200),On-site,1832364,22076,Python,"PyTorch, Python, Research",Jun,2023,77.0
JOB03647,Data Scientist,Microsoft,Mumbai,Senior Level,Enterprise (5000+),Hybrid,2285358,27534,Python,"SQL, Machine Learning, Python",Jun,2025,55.7
JOB03648,NLP Engineer,Paytm,Berlin,Lead,Enterprise (5000+),Remote,3302115,39784,Python,"BERT, Python, NLP",Jul,2024,55.8
JOB03649,Computer Vision Engineer,Paytm,London,Entry Level,Medium (201-1000),Remote,670458,8077,Python,"YOLO, Deep Learning, Python",Dec,2023,77.5
JOB03650,MLOps Engineer,Swiggy,Austin,Lead,Medium (201-1000),On-site,2993059,36060,Python,"CI/CD, MLflow, Kubernetes",Apr,2023,58.5
JOB03651,Applied Scientist,NVIDIA,Berlin,Senior Level,Enterprise (5000+),Hybrid,2334657,28128,Python,"Statistics, Python, AWS",Sep,2024,68.8
JOB03652,Data Analyst,TCS,Mumbai,Senior Level,Medium (201-1000),On-site,2381763,28695,SQL,"Excel, SQL, Power BI",Jul,2024,59.8
JOB03653,Applied Scientist,Wipro,Chicago,Director,Medium (201-1000),Remote,4800222,57834,Python,"Research, AWS, Machine Learning",Jun,2023,76.0
JOB03654,Data Scientist,Airbnb,Sydney,Entry Level,Enterprise (5000+),Remote,525691,6333,Python,"Statistics, SQL, Python",Aug,2023,69.4
JOB03655,Deep Learning Engineer,Infosys,Chicago,Lead,Startup (1-50),Hybrid,3271694,39418,Python,"Deep Learning, CUDA, Python",May,2025,56.2
JOB03656,Deep Learning Engineer,Uber,Hyderabad,Senior Level,Large (1001-5000),Remote,2320166,27953,Python,"Python, TensorFlow, PyTorch",Oct,2025,83.9
JOB03657,Data Analyst,OpenAI,Mumbai,Director,Large (1001-5000),Remote,4504845,54275,SQL,"Power BI, Excel, SQL",Sep,2025,71.9
JOB03658,Quantitative Analyst,Cognizant,Delhi,Senior Level,Enterprise (5000+),Remote,1511462,18210,Python,"Finance, R, Python",Nov,2024,85.7
JOB03659,MLOps Engineer,Cognizant,Bangalore,Entry Level,Medium (201-1000),Remote,614444,7402,Python,"CI/CD, Python, Docker",Jul,2025,50.8
JOB03660,Data Engineer,Airbnb,Chicago,Senior Level,Startup (1-50),On-site,2930135,35302,Python,"Python, Spark, SQL",Dec,2025,98.1
JOB03661,Analytics Engineer,Microsoft,Singapore,Mid Level,Medium (201-1000),On-site,1135192,13677,SQL,"dbt, SQL, Snowflake",Nov,2025,99.0
JOB03662,Machine Learning Engineer,Apple,Austin,Lead,Large (1001-5000),Remote,2850522,34343,Python,"Deep Learning, TensorFlow, Machine Learning",Aug,2023,90.6
JOB03663,Quantitative Analyst,Zomato,Delhi,Senior Level,Small (51-200),On-site,2323205,27990,Python,"Optimization, R, Finance",May,2025,88.1
JOB03664,Data Scientist,Flipkart,Seattle,Lead,Medium (201-1000),On-site,3349941,40360,Python,"Python, Machine Learning, SQL",Sep,2025,50.2
JOB03665,Research Scientist,Tesla,New York,Mid Level,Startup (1-50),On-site,1414692,17044,Python,"PyTorch, Deep Learning, Research",Jun,2025,97.5
JOB03666,Business Intelligence Analyst,Cognizant,Singapore,Lead,Startup (1-50),On-site,2596223,31279,SQL,"SQL, Tableau, Python",Aug,2024,64.0
JOB03667,Research Scientist,CRED,Hyderabad,Director,Medium (201-1000),Hybrid,4993681,60164,Python,"Python, PyTorch, Research",Jul,2025,67.2
JOB03668,MLOps Engineer,Spotify,Chicago,Lead,Small (51-200),Remote,3483402,41968,Python,"Python, MLflow, CI/CD",May,2023,98.7
JOB03669,Applied Scientist,Meesho,Berlin,Director,Large (1001-5000),Remote,4404051,53060,Python,"Machine Learning, Research, AWS",Jun,2023,74.0
JOB03670,Business Intelligence Analyst,Flipkart,Delhi,Director,Large (1001-5000),On-site,4728613,56971,SQL,"Tableau, Python, Excel",Sep,2023,93.3
JOB03671,Data Scientist,Twitter,London,Director,Small (51-200),On-site,5194883,62588,Python,"SQL, Statistics, TensorFlow",Jun,2024,76.7
JOB03672,MLOps Engineer,PhonePe,Chennai,Entry Level,Enterprise (5000+),Hybrid,678508,8174,Python,"MLflow, Docker, Python",Jan,2025,68.2
JOB03673,Applied Scientist,LinkedIn,Pune,Director,Large (1001-5000),Remote,3728461,44921,Python,"Machine Learning, Statistics, Research",Dec,2024,61.6
JOB03674,Quantitative Analyst,Airbnb,Chicago,Mid Level,Large (1001-5000),On-site,1347628,16236,Python,"R, Statistics, Optimization",Jun,2024,81.1
JOB03675,Computer Vision Engineer,Cognizant,Chennai,Director,Startup (1-50),Remote,4456335,53690,Python,"Python, PyTorch, OpenCV",Nov,2023,54.0
JOB03676,Data Scientist,Spotify,Austin,Lead,Small (51-200),On-site,3234979,38975,Python,"SQL, Statistics, Machine Learning",Jul,2023,72.3
JOB03677,Quantitative Analyst,Anthropic,Seattle,Senior Level,Small (51-200),On-site,2224155,26797,Python,"R, Python, Finance",Apr,2025,86.4
JOB03678,Data Analyst,Infosys,Singapore,Mid Level,Startup (1-50),Hybrid,1172956,14132,SQL,"Power BI, SQL, Python",Nov,2025,70.7
JOB03679,Computer Vision Engineer,Meta,Sydney,Senior Level,Large (1001-5000),On-site,2593263,31244,Python,"Python, YOLO, Deep Learning",Sep,2023,92.8
JOB03680,AI Engineer,Wipro,New York,Entry Level,Enterprise (5000+),On-site,592465,7138,Python,"Machine Learning, NLP, Python",Sep,2023,88.8
JOB03681,Deep Learning Engineer,Zomato,Sydney,Director,Large (1001-5000),On-site,3744306,45112,Python,"Deep Learning, CUDA, TensorFlow",Oct,2025,95.7
JOB03682,Data Analyst,Spotify,San Francisco,Mid Level,Medium (201-1000),Remote,1129164,13604,SQL,"Excel, Python, Tableau",Sep,2025,93.4
JOB03683,Computer Vision Engineer,Paytm,Chennai,Lead,Large (1001-5000),Hybrid,3285773,39587,Python,"Deep Learning, Python, PyTorch",Aug,2024,98.8
JOB03684,Deep Learning Engineer,Anthropic,London,Director,Enterprise (5000+),On-site,5329719,64213,Python,"TensorFlow, PyTorch, Python",May,2023,61.1
JOB03685,NLP Engineer,Accenture,New York,Mid Level,Enterprise (5000+),On-site,1308557,15765,Python,"SpaCy, Transformers, Python",Sep,2024,89.8
JOB03686,Data Scientist,NVIDIA,Chicago,Senior Level,Large (1001-5000),Hybrid,1919323,23124,Python,"TensorFlow, Statistics, Machine Learning",Nov,2025,86.9
JOB03687,Data Scientist,Capgemini,New York,Lead,Enterprise (5000+),Hybrid,4392891,52926,Python,"Machine Learning, TensorFlow, Statistics",Oct,2023,81.3
JOB03688,Data Analyst,HCL,Singapore,Senior Level,Medium (201-1000),On-site,2287375,27558,SQL,"Excel, Tableau, Power BI",Mar,2024,98.4
JOB03689,Deep Learning Engineer,Capgemini,Mumbai,Lead,Enterprise (5000+),Hybrid,3812187,45929,Python,"Deep Learning, PyTorch, TensorFlow",Sep,2025,95.1
JOB03690,Data Science Manager,Flipkart,Chicago,Mid Level,Enterprise (5000+),On-site,1172691,14128,Python,"Leadership, Python, Strategy",Sep,2024,84.9
JOB03691,Business Intelligence Analyst,Meta,New York,Lead,Small (51-200),Remote,3456012,41638,SQL,"Python, Power BI, Tableau",Dec,2024,60.5
JOB03692,Computer Vision Engineer,Cognizant,Pune,Director,Large (1001-5000),On-site,5066641,61043,Python,"PyTorch, Deep Learning, OpenCV",Aug,2023,87.5
JOB03693,Research Scientist,HCL,Toronto,Director,Large (1001-5000),On-site,5322281,64123,Python,"Research, Statistics, Python",Sep,2025,52.2
JOB03694,Analytics Engineer,Salesforce,Bangalore,Entry Level,Startup (1-50),On-site,695163,8375,SQL,"Snowflake, Airflow, Python",Apr,2024,52.8
JOB03695,Data Analyst,Swiggy,Chicago,Senior Level,Startup (1-50),Remote,2487825,29973,SQL,"Excel, SQL, Power BI",Aug,2025,84.3
JOB03696,Computer Vision Engineer,Zomato,Bangalore,Entry Level,Startup (1-50),On-site,571642,6887,Python,"PyTorch, OpenCV, YOLO",Jan,2024,57.7
JOB03697,Data Analyst,Spotify,Berlin,Lead,Medium (201-1000),On-site,2925561,35247,SQL,"Excel, Python, SQL",Aug,2025,96.5
JOB03698,Business Intelligence Analyst,Swiggy,Delhi,Entry Level,Large (1001-5000),Remote,629934,7589,SQL,"Tableau, Python, Excel",Sep,2023,60.1
JOB03699,Data Engineer,TCS,Singapore,Senior Level,Small (51-200),On-site,2507932,30216,Python,"Airflow, AWS, SQL",Aug,2025,60.4
JOB03700,Applied Scientist,Flipkart,Chicago,Mid Level,Large (1001-5000),Remote,1159910,13974,Python,"Machine Learning, Python, Statistics",Sep,2024,64.7
JOB03701,Deep Learning Engineer,HCL,Mumbai,Director,Large (1001-5000),Remote,5218991,62879,Python,"Deep Learning, Python, CUDA",Jun,2024,54.2
JOB03702,Deep Learning Engineer,CRED,Hyderabad,Director,Enterprise (5000+),Hybrid,5480516,66030,Python,"PyTorch, CUDA, TensorFlow",Aug,2024,63.4
JOB03703,Data Analyst,Anthropic,Delhi,Entry Level,Large (1001-5000),Remote,517531,6235,SQL,"Excel, Tableau, Python",Oct,2023,74.5
JOB03704,Quantitative Analyst,PhonePe,San Francisco,Mid Level,Startup (1-50),On-site,1049354,12642,Python,"Statistics, R, Finance",May,2023,66.0
JOB03705,Computer Vision Engineer,HCL,San Francisco,Lead,Large (1001-5000),On-site,3132619,37742,Python,"Python, YOLO, Deep Learning",Jul,2023,74.5
JOB03706,MLOps Engineer,OpenAI,Austin,Mid Level,Enterprise (5000+),On-site,1255370,15124,Python,"MLflow, Python, CI/CD",Nov,2024,83.3
JOB03707,Machine Learning Engineer,NVIDIA,San Francisco,Senior Level,Enterprise (5000+),Remote,2026892,24420,Python,"PyTorch, TensorFlow, Python",Oct,2025,92.2
JOB03708,Applied Scientist,Intel,Berlin,Lead,Medium (201-1000),On-site,3849057,46374,Python,"Python, Research, AWS",Oct,2024,80.8
JOB03709,Data Science Manager,Meta,Berlin,Senior Level,Large (1001-5000),On-site,2339942,28192,Python,"Strategy, Leadership, SQL",Jun,2023,57.1
JOB03710,Applied Scientist,Tesla,London,Entry Level,Startup (1-50),Remote,603550,7271,Python,"Statistics, AWS, Research",Oct,2024,97.3
JOB03711,Quantitative Analyst,Paytm,Delhi,Entry Level,Medium (201-1000),Remote,470768,5671,Python,"Finance, R, Statistics",Apr,2025,70.4
JOB03712,Applied Scientist,Flipkart,Chennai,Mid Level,Large (1001-5000),On-site,963153,11604,Python,"AWS, Statistics, Machine Learning",Oct,2025,72.6
JOB03713,Analytics Engineer,Microsoft,London,Entry Level,Medium (201-1000),Hybrid,625290,7533,SQL,"SQL, dbt, Python",Jul,2025,78.8
JOB03714,Research Scientist,Salesforce,Delhi,Lead,Enterprise (5000+),Hybrid,2176354,26221,Python,"Python, Statistics, Deep Learning",Jul,2025,56.2
JOB03715,Data Engineer,Cognizant,San Francisco,Mid Level,Startup (1-50),On-site,1382274,16653,Python,"SQL, Airflow, AWS",Dec,2024,70.6
JOB03716,Data Analyst,Anthropic,Singapore,Entry Level,Small (51-200),Remote,585766,7057,SQL,"Excel, Tableau, Python",Oct,2025,54.1
JOB03717,Data Analyst,Paytm,Seattle,Director,Startup (1-50),Remote,6689087,80591,SQL,"Power BI, Excel, Python",May,2025,86.9
JOB03718,Computer Vision Engineer,Twitter,Chicago,Lead,Medium (201-1000),Remote,4307799,51901,Python,"Deep Learning, YOLO, Python",Sep,2023,83.8
JOB03719,Business Intelligence Analyst,Oracle,Bangalore,Director,Large (1001-5000),Remote,4377521,52741,SQL,"Tableau, Python, Power BI",Nov,2024,88.1
JOB03720,Analytics Engineer,Twitter,New York,Mid Level,Enterprise (5000+),On-site,1180859,14227,SQL,"Snowflake, Airflow, SQL",Nov,2024,68.4
JOB03721,Applied Scientist,Meesho,Singapore,Mid Level,Medium (201-1000),On-site,1379204,16616,Python,"Research, Statistics, Machine Learning",Jul,2023,70.2
JOB03722,Deep Learning Engineer,Capgemini,Hyderabad,Senior Level,Medium (201-1000),Remote,2762046,33277,Python,"Python, CUDA, PyTorch",Aug,2023,98.9
JOB03723,Business Intelligence Analyst,Flipkart,Hyderabad,Entry Level,Enterprise (5000+),Hybrid,452577,5452,SQL,"Power BI, Python, SQL",Dec,2024,86.6
JOB03724,Business Intelligence Analyst,Uber,Bangalore,Director,Startup (1-50),Remote,3294196,39689,SQL,"Python, Excel, Tableau",Jul,2023,79.1
JOB03725,Quantitative Analyst,IBM,Sydney,Senior Level,Medium (201-1000),Hybrid,1994728,24032,Python,"Optimization, Finance, R",Aug,2025,59.5
JOB03726,NLP Engineer,Intel,Chicago,Senior Level,Large (1001-5000),Hybrid,2392303,28822,Python,"BERT, SpaCy, NLP",Jun,2023,86.4
JOB03727,NLP Engineer,Twitter,Sydney,Mid Level,Small (51-200),On-site,1289437,15535,Python,"BERT, NLP, Transformers",Sep,2023,55.6
